conv_id,text,predicted_intent,confidence,intent_id,n_grounding_examples,top_similarity,escalate,escalate_reason,draft_reply
1223,@AmazonHelp “Couldn’t deliver” then “Delivery Attempted”. I pay for prime. I needed my order today. Can I have my items and my money back? 😡,refund_or_return,90.0,3.0,3,0.6693678848385938,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear that! Please contact us here: https://t.co/EKXRLsnxJu and we'll take care of this for you. ^AM
1224,@AmazonHelp eligible to return until the 4th Nov on the Completed Orders screen. It wasnt what was advertised and sold directly by Amazon!,refund_or_return,85.0,3.0,3,0.5970280299078946,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear you're having this issue! Please contact us here: https://t.co/JzP7hlA23B so we can assist you with the return. ^CO
1225,@116316: Please help me. My #OCD gets triggered. I am allergic to duplicated punctuation marks. 😄 https://t.co/HxXN9vpTHL,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
1226,As if this birthday wasn't bad enough. @115830 and @13305 decide that NOT delivering or calling was acceptable. Asshats.,delivery_problem,90.0,2.0,3,0.5895955366947995,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry to hear about the delivery issues on such a special day. Did you report this to us previously? ^YP
1227,"Dear Amazon, could you have used a bigger box for this? https://t.co/ibFCGKmQJt",general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
1228,Note to @115830 re packaging! Massive waste for a set of stickers! https://t.co/L2rRqngv9i,general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
1229,@115821  @123967 @118706 I'm guessing my 2 day shipping took 3 days because my package was wrestled from the grasp of Slagathor's mouth... https://t.co/mgAfWX4vHA,order_status,75.0,1.0,3,0.5660866750114154,False,"confident intent, not high-stakes, strong historical match found",I understand your frustration! Sometimes processing can take a little longer. Would you like us to check on your order status? ^HC
1230,"Dear @115850 i am confused with the pricing, how a simple color change cause big difference in pricing? Also biger model is cheaper. https://t.co/0upqIK4TqS",billing_or_payment,75.0,5.0,3,0.5299065401730282,True,high-stakes intent ('billing_or_payment') always routed to a human,I'm sorry for the confusion regarding pricing! Could you please contact us here: https://t.co/2t6DQoUmNZ for more information? ^AB
1231,When your @115821 prime takes almost a week instead of 2 days :(((,order_status,85.0,1.0,3,0.6764353824897615,False,"confident intent, not high-stakes, strong historical match found","I'm really sorry for the delay! Can you provide me with your order details, and I’ll help check the status? ^AF"
1232,"@AmazonHelp Have you stopped delivering on weekends? Every Prime eligible item I'm looking at is saying Want it delivered by Monday, 9 Oct?",order_status,80.0,1.0,3,0.764701860430925,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the confusion! Some items might not be available for same-day delivery. Please check if other delivery options are available. ^JD
1233,Help @AmazonHelp @115830! Ordered product &amp; there's a part missing so it's unusable but desperately needed hence next day delivery chosen.,product_defect,85.0,6.0,3,0.6693060757715921,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear you're missing parts! Please provide the order details here: https://t.co/bAeVEHKXJx so we can assist you further. ^JM
1234,"@AmazonHelp hi Amazon, I have just had an e mail to say I have changed my e mail address (I haven't)now I can't log in and change my details",account_access,85.0,7.0,3,0.8183210744600474,True,high-stakes intent ('account_access') always routed to a human,I'm sorry to hear that! Please connect with us here: https://t.co/HQhpS2qeEd so we can help you regain access to your account. ^TP
1235,"Hey, uh, @115821 this packaging was a little overkill for two packages of shipping labels. https://t.co/pCZXER68in",general_feedback_or_praise,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
1236,"@115850 I already have a prime membership, will in get extended for another 1 year on purchase of any echo device??",subscription_membership,75.0,10.0,3,0.8249875682479488,False,"confident intent, not high-stakes, strong historical match found","Yes, purchasing an Echo device will extend your Prime membership by one year. Enjoy! ^VM"
1237,"Still waiting for a package from Amazon.
Is almost one month late. 
Never happened to me before.
Is that normal for others?",order_status,90.0,1.0,3,0.5697045300139558,False,"confident intent, not high-stakes, strong historical match found",I apologize for the delay! Please reach out to our support team here: https://t.co/vlvfJr4nN9 for assistance with your package. ^EM
1238,"Haha omg I never knew @115830 customer services were so bad,next day prime delivery ended up to next Tuesday,been advised to just wait!",delivery_problem,90.0,2.0,3,0.6803717686798331,False,"confident intent, not high-stakes, strong historical match found",I'm really sorry for the delay! Please check your order confirmation email for the expected delivery date or DM us for specific details. ^JD
1239,"That feeling when you're waiting for your Amazon order and it just keeps saying ""out for delivery."" 😱😱😱",order_status,80.0,1.0,3,0.6747507996314904,False,"confident intent, not high-stakes, strong historical match found","I understand your frustration! If your package doesn't arrive by 8 PM, please reach out here: https://t.co/hApLpMlfHN for further assistance. ^RA"
1240,#amazon @115851 @AmazonHelp @115821 @116090 Is anyone there? https://t.co/cZv2mzFjGI,other,50.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
1241,Hey @AmazonHelp I have a shipping complaint. Who do I talk to?,delivery_problem,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
1242,@115821 needs to have a lock on 1-click buying. Just pocket ordered 🙄🙄🙄,billing_or_payment,70.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
1243,"@AmazonHelp 
Whyyy? 🙁🙁
I paid a lot for the books,I was expecting better
#Amazon https://t.co/56eFSsJOpA",general_feedback_or_praise,75.0,11.0,3,0.5888656557187677,False,"confident intent, not high-stakes, strong historical match found",We apologize for your experience! Please DM us with your concern so we can assist you further. ^HA
1244,@AmazonHelp Ordered a laptop battery. Prime delivery says it will be delivered today. It is now 21:10 and no delivery. No option on website for help.,delivery_problem,90.0,2.0,3,0.6423006793919996,False,"confident intent, not high-stakes, strong historical match found",I'm sorry to hear about the delay! Please contact us here: https://t.co/LsC3IMBptn for immediate assistance. ^SH
1245,@115821 refunded me when I returned a product but took the money again bc they didnt receive it although they originally sent the wrong item,refund_or_return,90.0,3.0,3,0.6950365808642817,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the confusion! Please reach out to our support team here: https://t.co/hApLpMlfHN so we can sort this out for you. ^TR
1246,I just had a GENUINE conversation with a customer service guy from @115821. Then he gave me a $15 gift card at the end.,general_feedback_or_praise,90.0,11.0,3,0.6064301643903003,False,"confident intent, not high-stakes, strong historical match found",Thank you for your kind words! We're here to help anytime you need. ^EP
1247,"@AmazonHelp @115850 
It was available on 999 price now it's showing 1099?? https://t.co/CiuAdV9HRt",billing_or_payment,80.0,5.0,3,0.5378885320018948,True,high-stakes intent ('billing_or_payment') always routed to a human,I'm sorry for the price change confusion! Please check the discount applied at checkout. Let us know if you need further assistance. ^SG
1248,"Guess I'm not washing my hair tonight then, seems that I'm still waiting for Amazon.",order_status,75.0,1.0,3,0.47000752705838256,False,"confident intent, not high-stakes, strong historical match found",I apologize for the wait! Could you check the tracking status here: https://t.co/aaDyEz1VgE and let us know if further assistance is needed? ^PK
1249,Super-impressed by the customer service from @115830 tonight. Thank you!,general_feedback_or_praise,90.0,11.0,3,0.6947421549980367,False,"confident intent, not high-stakes, strong historical match found",Thank you so much for the shout-out! We're glad to hear you had a great experience! ^EP
1250,"Hey @115833 @AmazonHelp Your new Echo's can stream music in multi rooms, does this work on your older model as well?",digital_content,60.0,,0,,True,intent unclear: Phase 2 classification confidence was below threshold,
1251,@115850 .It's worst https://t.co/dGX3y9V0se day over to return product and I didn't get any confirmation msg/email .,refund_or_return,80.0,3.0,3,0.7084793109718782,False,"confident intent, not high-stakes, strong historical match found",I'm sorry for the lack of confirmation. Please report this issue to our support team here: https://t.co/vlvfJr4nN9 for assistance. ^OS
